arm,cell_type,dimension,rating,unethical
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,6,5
cold,palter,GIST truth,2,4
cold,palter,VERBATIM truth,6,4
cold,palter,GIST truth,3,5
cold,palter,VERBATIM truth,7,5
cold,palter,GIST truth,2,4
cold,palter,VERBATIM truth,7,4
cold,palter,GIST truth,2,4
cold,palter,VERBATIM truth,6,4
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,7,4
cold,palter,GIST truth,2,4
cold,palter,VERBATIM truth,7,4
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,6,4
cold,palter,GIST truth,2,4
cold,palter,VERBATIM truth,7,4
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,7,5
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,6,5
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,6,5
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,6,5
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,6,5
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,6,5
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,6,5
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,6,5
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,7,5
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,6,5
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,6,5
cold,palter,GIST truth,2,4
cold,palter,VERBATIM truth,7,4
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,7,5
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,7,5
cold,palter,GIST truth,3,2
cold,palter,VERBATIM truth,7,2
cold,palter,GIST truth,3,2
cold,palter,VERBATIM truth,7,2
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,7,5
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,7,5
cold,palter,GIST truth,3,2
cold,palter,VERBATIM truth,7,2
cold,palter,GIST truth,3,2
cold,palter,VERBATIM truth,7,2
cold,palter,GIST truth,3,2
cold,palter,VERBATIM truth,7,2
cold,truthy_falsehood,GIST truth,7,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,7,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,7,3
cold,truthy_falsehood,VERBATIM truth,2,3
cold,truthy_falsehood,GIST truth,7,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,7,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,7,2
cold,truthy_falsehood,VERBATIM truth,2,2
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,6,3
cold,truthy_falsehood,VERBATIM truth,3,3
cold,truthy_falsehood,GIST truth,6,3
cold,truthy_falsehood,VERBATIM truth,3,3
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,6,3
cold,truthy_falsehood,VERBATIM truth,3,3
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,3,2
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,5,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,5,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,5,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,4,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,5,1
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,5,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,5,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,5,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,5,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,palter,GIST truth,5,2
cold,palter,VERBATIM truth,6,2
cold,palter,GIST truth,5,2
cold,palter,VERBATIM truth,6,2
cold,palter,GIST truth,3,3
cold,palter,VERBATIM truth,6,3
cold,palter,GIST truth,4,2
cold,palter,VERBATIM truth,5,2
cold,palter,GIST truth,4,2
cold,palter,VERBATIM truth,6,2
cold,palter,GIST truth,3,2
cold,palter,VERBATIM truth,5,2
cold,palter,GIST truth,4,2
cold,palter,VERBATIM truth,6,2
cold,palter,GIST truth,4,2
cold,palter,VERBATIM truth,6,2
cold,palter,GIST truth,4,2
cold,palter,VERBATIM truth,6,2
cold,palter,GIST truth,5,2
cold,palter,VERBATIM truth,6,2
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,5,4
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,6,4
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,5,4
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,5,4
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,5,4
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,6,4
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,5,4
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,5,4
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,5,4
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,6,4
cold,palter,GIST truth,5,2
cold,palter,VERBATIM truth,7,2
cold,palter,GIST truth,3,5
cold,palter,VERBATIM truth,7,5
cold,palter,GIST truth,5,2
cold,palter,VERBATIM truth,7,2
cold,palter,GIST truth,2,5
cold,palter,VERBATIM truth,7,5
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,7,4
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,7,4
cold,palter,GIST truth,5,2
cold,palter,VERBATIM truth,7,2
cold,palter,GIST truth,3,5
cold,palter,VERBATIM truth,7,5
cold,palter,GIST truth,5,2
cold,palter,VERBATIM truth,7,2
cold,palter,GIST truth,3,4
cold,palter,VERBATIM truth,7,4
cold,truthy_falsehood,GIST truth,6,1
cold,truthy_falsehood,VERBATIM truth,2,1
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,2,2
cold,truthy_falsehood,GIST truth,6,1
cold,truthy_falsehood,VERBATIM truth,2,1
cold,truthy_falsehood,GIST truth,6,1
cold,truthy_falsehood,VERBATIM truth,2,1
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,2,2
cold,truthy_falsehood,GIST truth,6,1
cold,truthy_falsehood,VERBATIM truth,2,1
cold,truthy_falsehood,GIST truth,6,1
cold,truthy_falsehood,VERBATIM truth,2,1
cold,truthy_falsehood,GIST truth,6,1
cold,truthy_falsehood,VERBATIM truth,2,1
cold,truthy_falsehood,GIST truth,6,1
cold,truthy_falsehood,VERBATIM truth,2,1
cold,truthy_falsehood,GIST truth,6,1
cold,truthy_falsehood,VERBATIM truth,2,1
cold,truthy_falsehood,GIST truth,5,3
cold,truthy_falsehood,VERBATIM truth,2,3
cold,truthy_falsehood,GIST truth,6,3
cold,truthy_falsehood,VERBATIM truth,2,3
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,2,2
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,2,2
cold,truthy_falsehood,GIST truth,5,3
cold,truthy_falsehood,VERBATIM truth,2,3
cold,truthy_falsehood,GIST truth,5,2
cold,truthy_falsehood,VERBATIM truth,2,2
cold,truthy_falsehood,GIST truth,6,2
cold,truthy_falsehood,VERBATIM truth,2,2
cold,truthy_falsehood,GIST truth,5,3
cold,truthy_falsehood,VERBATIM truth,2,3
cold,truthy_falsehood,GIST truth,5,3
cold,truthy_falsehood,VERBATIM truth,2,3
cold,truthy_falsehood,GIST truth,5,3
cold,truthy_falsehood,VERBATIM truth,2,3
cold,truthy_falsehood,GIST truth,6,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,4,1
cold,truthy_falsehood,GIST truth,6,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,2,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,3,1
cold,truthy_falsehood,GIST truth,7,1
cold,truthy_falsehood,VERBATIM truth,4,1
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,6
cold,blatant_falsehood,VERBATIM truth,1,6
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,blatant_falsehood,GIST truth,1,7
cold,blatant_falsehood,VERBATIM truth,1,7
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,7,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,5,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,5,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
cold,fully_true,VERBATIM truth,6,1
cold,fully_true,GIST truth,7,1
